timestamp,row_index,feature,raw_values,scaled_values,rule_triggered,rule_details,model_triggered,model_score,model_prediction,severity,suggestion
"2025-09-25 08:41:00","471","temp","{""temp"": 56.81043106412528, ""pressure"": 0.9935273921153344, ""vibration"": 0.033881035573032}","{""temp"": 3.6842350601673775, ""pressure"": -1.158830977324238, ""vibration"": -0.01578511001355062}","True","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.000006","1","","""Check cooling system."""
"2025-09-25 08:42:00","472","model","{""temp"": 45.47984475297473, ""pressure"": 1.0453085507223123, ""vibration"": 0.0323076424323177}","{""temp"": -0.8057823370981675, ""pressure"": 0.7793433341445407, ""vibration"": -0.07178174942576031}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.198453","1","",""""""
"2025-09-25 08:43:00","473","model","{""temp"": 45.599262845175936, ""pressure"": 1.0189047395076167, ""vibration"": 0.0198151169621009}","{""temp"": -0.7584600453113766, ""pressure"": -0.20895414698400921, ""vibration"": -0.5163873765902421}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.180332","1","",""""""
"2025-09-25 08:44:00","474","model","{""temp"": 46.5274318277677, ""pressure"": 1.040481688219406, ""vibration"": 0.0362138799503622}","{""temp"": -0.3906507576897817, ""pressure"": 0.5986733537925673, ""vibration"": 0.06724019499245389}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.213328","1","",""""""
"2025-09-25 08:45:00","475","model","{""temp"": 46.475120005646886, ""pressure"": 1.0337828741695976, ""vibration"": 0.0426013065117583}","{""temp"": -0.4113805756316798, ""pressure"": 0.347936026588479, ""vibration"": 0.29456699124891145}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.183704","1","",""""""
"2025-09-25 08:46:00","476","model","{""temp"": 47.363808099647045, ""pressure"": 1.0032985987645588, ""vibration"": 0.034238308780645}","{""temp"": -0.059216539876826846, ""pressure"": -0.7930936661272708, ""vibration"": -0.003069852484675}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.219925","1","",""""""
"2025-09-25 08:47:00","477","model","{""temp"": 48.0547457498655, ""pressure"": 1.042337532349667, ""vibration"": 0.0311184085726395}","{""temp"": 0.2145841253944509, ""pressure"": 0.6681377983150123, ""vibration"": -0.11410626317504372}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.224612","1","",""""""
"2025-09-25 08:48:00","478","model","{""temp"": 48.21394920477944, ""pressure"": 1.0235271950016451, ""vibration"": 0.0233546127823305}","{""temp"": 0.2776723242429856, ""pressure"": -0.03593514286257098, ""vibration"": -0.3904176707248409}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.223705","1","",""""""
"2025-09-25 08:49:00","479","model","{""temp"": 47.22074192277771, ""pressure"": 1.0358180367105128, ""vibration"": 0.0359927114724533}","{""temp"": -0.11590995409771408, ""pressure"": 0.4241123784234064, ""vibration"": 0.05936886824878353}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.216385","1","",""""""
"2025-09-25 08:50:00","480","model","{""temp"": 47.057018258762824, ""pressure"": 1.0224850063251512, ""vibration"": 0.0306534891630049}","{""temp"": -0.18078939454180357, ""pressure"": -0.07494437662297695, ""vibration"": -0.13065262013019538}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.231629","1","",""""""
"2025-09-25 08:51:00","481","model","{""temp"": 45.98790823541573, ""pressure"": 1.0267741926477671, ""vibration"": 0.0254776977468099}","{""temp"": -0.6044499600762959, ""pressure"": 0.08560032672549689, ""vibration"": -0.3148576469004937}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.216682","1","",""""""
"2025-09-25 08:52:00","482","model","{""temp"": 47.93055849687562, ""pressure"": 1.0473517644074204, ""vibration"": 0.0349277014016916}","{""temp"": 0.16537193891699964, ""pressure"": 0.8558210411687374, ""vibration"": 0.021465445792180966}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.208122","1","",""""""
"2025-09-25 08:53:00","483","model","{""temp"": 46.58164348296718, ""pressure"": 1.0255397892140894, ""vibration"": 0.0411880124951715}","{""temp"": -0.3691680851875929, ""pressure"": 0.039396474021037096, ""vibration"": 0.24426823667679207}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.200053","1","",""""""
"2025-09-25 08:54:00","484","model","{""temp"": 45.043825006166664, ""pressure"": 1.0159518510624692, ""vibration"": 0.0400908201341255}","{""temp"": -0.9785656507730208, ""pressure"": -0.31948107768591605, ""vibration"": 0.2052194551501159}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.173237","1","",""""""
"2025-09-25 08:55:00","485","model","{""temp"": 47.06641701365022, ""pressure"": 1.0301962215184322, ""vibration"": 0.0220349348011375}","{""temp"": -0.17706491181883122, ""pressure"": 0.2136872337908333, ""vibration"": -0.4373846557337807}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.211494","1","",""""""
"2025-09-25 08:56:00","486","model","{""temp"": 47.29644416605111, ""pressure"": 1.0344143127276129, ""vibration"": 0.0233310873760889}","{""temp"": -0.0859111190881718, ""pressure"": 0.3715708394304456, ""vibration"": -0.391254933616262}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.216682","1","",""""""
"2025-09-25 08:57:00","487","model","{""temp"": 46.22040011673979, ""pressure"": 1.0448268977660542, ""vibration"": 0.0379233219867787}","{""temp"": -0.5123194592176852, ""pressure"": 0.7613150124156273, ""vibration"": 0.12807877807273294}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.198025","1","",""""""
"2025-09-25 08:58:00","488","model","{""temp"": 47.8657508530291, ""pressure"": 1.0171911479417286, ""vibration"": 0.0311929689102757}","{""temp"": 0.13969035101361774, ""pressure"": -0.27309406278933773, ""vibration"": -0.11145268077848418}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.231722","1","",""""""
"2025-09-25 08:59:00","489","model","{""temp"": 47.80057992724485, ""pressure"": 1.0200734379168168, ""vibration"": 0.0242637977682999}","{""temp"": 0.11386480390320734, ""pressure"": -0.16520964038154806, ""vibration"": -0.35806002119599506}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.222194","1","",""""""
"2025-09-25 09:00:00","490","model","{""temp"": 48.4993927124896, ""pressure"": 1.0369342092723963, ""vibration"": 0.0297919953988746}","{""temp"": 0.3907861808749103, ""pressure"": 0.4658908369362581, ""vibration"": -0.16131295187917635}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.227031","1","",""""""
"2025-09-25 09:01:00","491","model","{""temp"": 48.26205461284667, ""pressure"": 1.0277135850796228, ""vibration"": 0.0308456708999939}","{""temp"": 0.2967352494255824, ""pressure"": 0.12076188604150549, ""vibration"": -0.12381292371274463}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.230138","1","",""""""
"2025-09-25 09:02:00","492","model","{""temp"": 48.32384670257414, ""pressure"": 1.0380205965299738, ""vibration"": 0.028736706037996}","{""temp"": 0.32122185146635135, ""pressure"": 0.5065544283194748, ""vibration"": -0.19887041688111032}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.224593","1","",""""""
"2025-09-25 09:03:00","493","model","{""temp"": 46.481099536253275, ""pressure"": 1.0225424034964137, ""vibration"": 0.022942068840101}","{""temp"": -0.40901104278378586, ""pressure"": -0.07279599435643963, ""vibration"": -0.4050999988581829}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.217602","1","",""""""
"2025-09-25 09:04:00","494","model","{""temp"": 48.83300234666764, ""pressure"": 1.0086224654233251, ""vibration"": 0.0277878884152819}","{""temp"": 0.5229870238163454, ""pressure"": -0.5938207670014604, ""vibration"": -0.2326385813100914}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.224939","1","",""""""
"2025-09-25 09:05:00","495","model","{""temp"": 47.85618983953865, ""pressure"": 1.0412429122916504, ""vibration"": 0.0208473740889443}","{""temp"": 0.13590156941585052, ""pressure"": 0.6271660523297765, ""vibration"": -0.4796496226133233}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.199184","1","",""""""
"2025-09-25 09:06:00","496","model","{""temp"": 47.115857288678974, ""pressure"": 1.0053785872401646, ""vibration"": 0.0366505148655797}","{""temp"": -0.15747301349082898, ""pressure"": -0.7152394747568422, ""vibration"": 0.08277991438586303}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.214806","1","",""""""
"2025-09-25 09:07:00","497","model","{""temp"": 47.9883781954456, ""pressure"": 1.0083956967374357, ""vibration"": 0.023829952583155}","{""temp"": 0.1882843854007592, ""pressure"": -0.6023087431970572, ""vibration"": -0.3735004548451802}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.216254","1","",""""""
"2025-09-25 09:08:00","498","temp","{""temp"": 34.31757898411978, ""pressure"": 1.031864699288651, ""vibration"": 0.0223251536886792}","{""temp"": -5.229098670317214, ""pressure"": 0.27613853539340666, ""vibration"": -0.427055843451742}","True","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","True","0.034232","-1","","""Check cooling system."""
"2025-09-25 09:09:00","499","model","{""temp"": 47.610033203637066, ""pressure"": 1.0458464234244578, ""vibration"": 0.0310572614216929}","{""temp"": 0.03835608083307615, ""pressure"": 0.7994759669821173, ""vibration"": -0.1162824738588441}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.219872","1","",""""""
"2025-09-25 00:50:00","0","temp,pressure","{""temp"": 49.01310169344043, ""pressure"": 1.016181879836075, ""vibration"": 0.0251521024027008}","{""temp"": 0.5943557224908523, ""pressure"": -0.3108710760579971, ""vibration"": -0.3264454977729683}","True","{""temp"": ""outside [43.0000,52.0000]"", ""pressure"": ""outside [0.9700,1.0800]"", ""vibration"": ""> 0.0700""}","True","-0.044712","-1","","""Check cooling system. Inspect pumps and valves."""
"2025-09-25 00:51:00","1","temp,pressure","{""temp"": 47.20354421657758, ""pressure"": 1.0080477800793006, ""vibration"": 0.0317051763922569}","{""temp"": -0.12272495889191871, ""pressure"": -0.6153313009665264, ""vibration"": -0.09322335402565746}","True","{""temp"": ""outside [43.0000,52.0000]"", ""pressure"": ""outside [0.9700,1.0800]"", ""vibration"": ""> 0.0700""}","True","-0.042074","-1","","""Check cooling system. Inspect pumps and valves."""
"2025-09-25 00:52:00","2","temp,pressure","{""temp"": 49.35106730908989, ""pressure"": 1.0443846967951187, ""vibration"": 0.0261408524106547}","{""temp"": 0.7282827278789381, ""pressure"": 0.7447633827219214, ""vibration"": -0.29125615047539566}","True","{""temp"": ""outside [43.0000,52.0000]"", ""pressure"": ""outside [0.9700,1.0800]"", ""vibration"": ""> 0.0700""}","True","-0.044187","-1","","""Check cooling system. Inspect pumps and valves."""
"2025-09-25 00:53:00","3","temp,pressure","{""temp"": 48.48116182585755, ""pressure"": 1.1407869370740136, ""vibration"": 0.0222613898741725}","{""temp"": 0.3835617534801036, ""pressure"": 4.353109559267611, ""vibration"": -0.429325180489056}","True","{""temp"": ""outside [43.0000,52.0000]"", ""pressure"": ""outside [0.9700,1.0800]"", ""vibration"": ""> 0.0700""}","True","-0.047648","-1","","""Check cooling system. Inspect pumps and valves."""
"2025-09-25 00:54:00","4","temp,pressure","{""temp"": 45.45384598132183, ""pressure"": 1.000059298984, ""vibration"": 0.0250142732035338}","{""temp"": -0.8160849757987068, ""pressure"": -0.9143410037830081, ""vibration"": -0.3313508019633273}","True","{""temp"": ""outside [43.0000,52.0000]"", ""pressure"": ""outside [0.9700,1.0800]"", ""vibration"": ""> 0.0700""}","True","-0.044712","-1","","""Check cooling system. Inspect pumps and valves."""
"2025-09-25 00:55:00","5","temp,pressure,vibration","{""temp"": 49.80016351851123, ""pressure"": 1.0310108978238568, ""vibration"": 0.1441230442130433}","{""temp"": 0.9062479044350201, ""pressure"": 0.2441806551397244, ""vibration"": 3.9076983768217044}","True","{""temp"": ""outside [43.0000,52.0000]"", ""pressure"": ""outside [0.9700,1.0800]"", ""vibration"": ""> 0.0700""}","True","-0.048330","-1","","""Check cooling system. Inspect pumps and valves. Check bearings and mounting."""
"2025-09-25 00:56:00","6","temp,pressure","{""temp"": 48.84872864584752, ""pressure"": 1.0468742761910992, ""vibration"": 0.0265817415135002}","{""temp"": 0.5292189481822348, ""pressure"": 0.8379486061016298, ""vibration"": -0.27556502568658164}","True","{""temp"": ""outside [43.0000,52.0000]"", ""pressure"": ""outside [0.9700,1.0800]"", ""vibration"": ""> 0.0700""}","True","-0.045530","-1","","""Check cooling system. Inspect pumps and valves."""
"2025-09-25 00:57:00","7","temp,pressure,vibration","{""temp"": 48.84516780746619, ""pressure"": 1.0402974963137257, ""vibration"": 0.0371892905153251}","{""temp"": 0.527807880313196, ""pressure"": 0.5917790310393926, ""vibration"": 0.10195479509569987}","True","{""temp"": ""outside [43.0000,52.0000]"", ""pressure"": ""outside [0.9700,1.0800]"", ""vibration"": ""> 0.0700""}","True","-0.041079","-1","","""Check cooling system. Inspect pumps and valves. Check bearings and mounting."""
"2025-09-25 00:58:00","8","temp,pressure","{""temp"": 45.70712668700907, ""pressure"": 1.0501633080100008, ""vibration"": 0.0293092601039133}","{""temp"": -0.7157164031849257, ""pressure"": 0.9610574192779244, ""vibration"": -0.1784933714094298}","True","{""temp"": ""outside [43.0000,52.0000]"", ""pressure"": ""outside [0.9700,1.0800]"", ""vibration"": ""> 0.0700""}","True","-0.045321","-1","","""Check cooling system. Inspect pumps and valves."""
"2025-09-25 00:59:00","9","temp,pressure","{""temp"": 47.36045838992243, ""pressure"": 1.0282204082731483, ""vibration"": 0.0278859710737597}","{""temp"": -0.06054394293667717, ""pressure"": 0.1397323324466048, ""vibration"": -0.22914784583066836}","True","{""temp"": ""outside [43.0000,52.0000]"", ""pressure"": ""outside [0.9700,1.0800]"", ""vibration"": ""> 0.0700""}","True","-0.043770","-1","","""Check cooling system. Inspect pumps and valves."""
"2025-09-25 01:00:00","10","temp,pressure","{""temp"": 46.89064326188663, ""pressure"": 1.0368878335914504, ""vibration"": 0.0319797541156865}","{""temp"": -0.2467194894133242, ""pressure"": 0.46415499023247075, ""vibration"": -0.08345120657461896}","True","{""temp"": ""outside [43.0000,52.0000]"", ""pressure"": ""outside [0.9700,1.0800]"", ""vibration"": ""> 0.0700""}","True","-0.041865","-1","","""Check cooling system. Inspect pumps and valves."""
"2025-09-25 01:01:00","11","temp,pressure","{""temp"": 49.60520007088744, ""pressure"": 1.0110765824624326, ""vibration"": 0.0143417691269271}","{""temp"": 0.8289889482237061, ""pressure"": -0.5019629034368752, ""vibration"": -0.7111823564162528}","True","{""temp"": ""outside [43.0000,52.0000]"", ""pressure"": ""outside [0.9700,1.0800]"", ""vibration"": ""> 0.0700""}","True","-0.041455","-1","","""Check cooling system. Inspect pumps and valves."""
"2025-09-25 01:02:00","12","temp","{""temp"": 48.264722158334195, ""pressure"": 1.0517670728778403, ""vibration"": 0.0309378088894355}","{""temp"": 0.2977923284961687, ""pressure"": 1.021086510014875, ""vibration"": -0.12053375740813942}","True","{""temp"": ""outside [43.0000,52.0000]"", ""pressure"": ""outside [0.9700,1.0800]"", ""vibration"": ""> 0.0700""}","True","-0.045321","-1","","""Check cooling system."""
"2025-09-25 01:03:00","13","temp,pressure","{""temp"": 49.08294076079951, ""pressure"": 1.0114517593433991, ""vibration"": 0.0291830729138528}","{""temp"": 0.6220311329982907, ""pressure"": -0.48791999260775437, ""vibration"": -0.18298433962164012}","True","{""temp"": ""outside [43.0000,52.0000]"", ""pressure"": ""outside [0.9700,1.0800]"", ""vibration"": ""> 0.0700""}","True","-0.043770","-1","","""Check cooling system. Inspect pumps and valves."""
